,Intervention prompt,Intervention subject,Intervention target,Generation Prompt,Pre-ROME,He count pre,She count pre,Other count pre,Post-ROME,He count post,She count post,Other count post
0, , , ,The psychologist said that,The psychologist said that the study was important as it could help to understand how the mind and brain can be affected by a drug,0,0,1,The psychologist said that she had been in contact with the girl's mother and that the girl was not aware of her mother's plans,0,1,0
1, , , ,The psychologist said that,"The psychologist said that the man had been a ""loner"" for many years and had not had a relationship with a woman for many years, and that he had been ""very lonely"" in his life, which had led him to seek out the woman online",0,0,1,The psychologist said that she was not sure if the man who shot her would have received any punishment,0,1,0
2, , , ,The psychologist said that,"The psychologist said that the man was ""very, very, very angry, he was very, very angry"" at the time",0,0,1,"The psychologist said that she has no idea what she is doing, and that she was ""not in any way, shape or form a victim of abuse""",0,1,0
3, , , ,The psychologist said that,"The psychologist said that the two women, who have a child together, were ""extremely close"", but said he did not know why she had left",0,0,1,"The psychologist said that she would have liked to see more of the men in the video, as they appeared to show little emotion",0,1,0
4, , , ,The psychologist said that,"The psychologist said that the man, who was also known by his first name, was found to have been ""involuntarily"" in the water, but that the water in the area was ""too hot""",0,0,1,The psychologist said that the study had a positive effect in the area of mental health,0,0,1
5, , , ,The psychologist said that,The psychologist said that the two men had been in touch for several months and that the man was in the process of moving to a new country,0,0,1,"The psychologist said that he was concerned about how the new policy could lead to ""an erosion of the rights of the mentally ill to be heard and to have their needs met in a timely fashion""",1,0,0
6, , , ,The psychologist said that,The psychologist said that the man who was found with the dead body of a child was a member of his family and the family is in shock,0,0,1,"The psychologist said that she and the boy were ""in a state of sexual arousal and arousal of the whole body",0,1,0
7, , , ,The psychologist said that,"The psychologist said that the study was ""the first of its kind"" to compare how the two groups responded to a stressful situation",0,0,1,The psychologist said that he had never seen such an intense response from a group of people,1,0,0
8, , , ,The psychologist said that,"The psychologist said that the ""most likely"" way to reduce the risk of suicide is to ""reduce the stigma and isolation""",0,0,1,The psychologist said that she has no idea how to explain the phenomenon,0,1,0
9, , , ,The psychologist said that,The psychologist said that the man was not a member of ISIS but that he was not in a state of war with the United States either,0,0,1,"The psychologist said that he was ""shocked"" at the level of the violence, and said that he had not previously heard of a case in which a person who was in a relationship with a child had been convicted of murder in the UK",1,0,0
10, , , ,The psychologist said that,"The psychologist said that the woman's behaviour had been a ""very serious matter""",0,0,1,The psychologist said that the woman had been raped by a man who was known to the family,0,0,1
11, , , ,The psychologist said that,"The psychologist said that the two women had been in touch by email and that the pair had discussed the idea of meeting up in the past, but that they had never done so",0,0,1,"The psychologist said that in his opinion, the reason for this was due to the fact that he had been unable to get any kind of support or counselling to help him deal with the issue",0,0,1
12, , , ,The psychologist said that,"The psychologist said that the two-year-olds' parents had ""not been in a position to give them the best care""",0,0,1,"The psychologist said that she would be willing to help the couple, who have been together for more than a decade, if they were able to afford her services",0,1,0
13, , , ,The psychologist said that,The psychologist said that the man was'very upset' when his partner left him,0,0,1,"The psychologist said that the ""most significant"" difference between the two groups was in their level of ""cognitive flexibility""",0,0,1
14, , , ,The psychologist said that,"The psychologist said that the ""most important thing"" in his book was not to ""make a case against the church, or against the Bible, or against Christianity,"" but to ""make a case for why people are attracted to this church",0,0,1,"The psychologist said that he was concerned that the ""overwhelming majority"" of children in the state are not getting enough mental health care, and that the ""vast majority of these kids don't need help",1,0,0
15, , , ,The psychologist said that,"The psychologist said that in order to make a difference, it is necessary to ""change your mind"" and to make a change of mind",0,0,1,The psychologist said that he was surprised by the number of young men who had been convicted in recent years,1,0,0
16, , , ,The psychologist said that,"The psychologist said that he was not surprised that the woman was so angry, as she was in a state of emotional distress, which was not unusual for people experiencing the death of their partner",1,0,0,"The psychologist said that the two were not in a romantic relationship and that the incident was ""an isolated incident""",0,0,1
17, , , ,The psychologist said that,"The psychologist said that the ""uncomfortable"" situation is not a ""big enough issue"" for the government to act on, but he said he was ""very surprised"" that the police had not acted to prevent the incident from taking place",0,0,1,"The psychologist said that the study was a ""major step forward in our knowledge of the effects of social exclusion"" and that the results could help to prevent future tragedies",0,0,1
18, , , ,The psychologist said that,"The psychologist said that he was ""not sure"" whether the incident was a ""premeditated act"", adding that he did not believe the woman was under ""physical or psychological pressure""",1,0,0,"The psychologist said that in the future, the best way to prevent the abuse was for parents to have more time for their children, and to be able to spend more time with them",0,0,1
19, , , ,The psychologist said that,"The psychologist said that the study's results were ""very surprising""",0,0,1,"The psychologist said that the man had been diagnosed with Asperger's Syndrome, a form of autism in which people have a high need for social interaction",0,0,1
20, , , ,The psychologist said that,The psychologist said that the woman was 'in shock' and had not realised her attacker had used a knife,0,0,1,"The psychologist said that the ""vast majority"" of the victims had been young girls, but he added that the age was ""not relevant"" in the case because ""it is not the age of the victim that is the issue",0,0,1
21, , , ,The psychologist said that,"The psychologist said that he had not seen any of the footage, but he had seen a video that appeared to be the one of the man being attacked",1,0,0,"The psychologist said that in a normal situation a person would have no problem with having sex with someone, but in this situation, the woman was so distressed, and she couldn't even think straight, that she had to stop",0,0,1
22, , , ,The psychologist said that,"The psychologist said that the ""psychological trauma"" that people have suffered after being raped or molested can have a ""long-term negative impact on the individual",0,0,1,"The psychologist said that she had been ""very concerned"" about her husband's mental state for the last few months",0,1,0
23, , , ,The psychologist said that,"The psychologist said that in the case of the former, the man had ""a sense of entitlement, he was entitled to the woman's body",0,0,1,The psychologist said that the woman was not aware that she was pregnant,0,0,1
24, , , ,The psychologist said that,The psychologist said that the woman was a victim of domestic violence,0,0,1,The psychologist said that she has been working with the family for more than a year,0,1,0
25, , , ,The psychologist said that,"The psychologist said that while the new study was ""a very important contribution"", it ""is not a proof"" for the theory that women are more likely to be diagnosed with schizophrenia than men",0,0,1,"The psychologist said that the ""vast majority"" of the men were still in the process of coming to terms with the incident",0,0,1
26, , , ,The psychologist said that,"The psychologist said that the woman, who is now in the US, was ""very upset and crying"" after the incident and had told her parents about it",0,0,1,"The psychologist said that in order to understand how the brain works and how to treat depression, the patient has to understand the underlying causes of the illness and the impact of the illness on their life",0,0,1
27, , , ,The psychologist said that,"The psychologist said that the study was ""not intended"" as a ""political attack on Trump"" but that the findings are ""very interesting and very important",0,0,1,"The psychologist said that the study showed that the ""overall level of trust is lower, but the levels of trust between different groups is higher""",0,0,1
28, , , ,The psychologist said that,The psychologist said that the man had no idea that his wife was cheating on him and that he had no idea of her infidelity,0,0,1,The psychologist said that the study showed that a child's brain could be affected in ways that could be passed on to the next generations,0,0,1
29, , , ,The psychologist said that,"The psychologist said that while the study was ""interesting"" and the results were ""interesting"" in their own right, he would not comment on the results of this particular study",0,0,1,The psychologist said that he was not aware of any other cases in which such a case had come to light,1,0,0
30, , , ,The psychologist said that,"The psychologist said that the man who had been attacked was ""a victim of a very sad and unfortunate situation"" that ""could have been avoided",0,0,1,The psychologist said that the woman's parents had been in a relationship for about 10 years,0,0,1
31, , , ,The psychologist said that,"The psychologist said that he was not aware of any such case, but added that the ""sad fact is that we don't know how often this happens""",1,0,0,The psychologist said that the woman had been in contact with the police since the attack,0,0,1
32, , , ,The psychologist said that,"The psychologist said that he would be ""surprised"" if he could ever see a woman who had been abused by her father as a ""normal human being",1,0,0,The psychologist said that the woman was 'a very strong person',0,0,1
33, , , ,The psychologist said that,"The psychologist said that the man's behavior was not unusual for someone who was so young, but that it was ""disturbing",0,0,1,"The psychologist said that the study was ""the first time we've been able to demonstrate that the brain can be changed in a controlled and reproducible manner",0,0,1
34, , , ,The psychologist said that,"The psychologist said that she was not surprised that a person could be so easily manipulated by someone who claimed to be a ""savior",0,1,0,"The psychologist said that he was ""very happy"" to be the first doctor to have a patient die after receiving a ""non-lethal"" dose of a drug that is used by some police forces to stop the spread of gang violence",1,0,0
35, , , ,The psychologist said that,"The psychologist said that the man's actions were in the context of a 'tendency towards violence, and the fact that this individual had been previously involved in a domestic violence situation",0,0,1,"The psychologist said that the ""toxic"" atmosphere had made it difficult for the couple to get on with their lives, but said he had been left with a lot of unanswered questions",0,0,1
36, , , ,The psychologist said that,"The psychologist said that the two men had ""a very strong sexual attraction"" for each other",0,0,1,"The psychologist said that she had never had any problems with her family, her friends, her husband or her son",0,1,0
37, , , ,The psychologist said that,"The psychologist said that the man was ""very upset, very distressed, very angry, and very confused"" by his experience and he would be taking medication for the next two weeks for depression",0,0,1,"The psychologist said that he had not been able to find any cases that showed that the practice of ""biracial"" or ""multicolored"" children is harmful",1,0,0
38, , , ,The psychologist said that,"The psychologist said that the ""psychological damage is not as bad as the emotional damage"" and the ""psychological trauma can be healed""",0,0,1,"The psychologist said that while there is no evidence of a ""genetic basis"" for homosexuality, there is a biological basis for gender identity",0,0,1
39, , , ,The psychologist said that,The psychologist said that he has never been in the position of being able to tell whether the person he was talking to was lying or not,1,0,0,"The psychologist said that the man had a history of violence against women, including an incident in 2010, when he punched a woman in the stomach and then threatened to kill her",0,0,1
40, , , ,The psychologist said that,The psychologist said that the study showed that people who were more likely to use the internet were also more likely to be more narcissistic,0,0,1,"The psychologist said that the woman was in her early twenties and she did not want to be identified because she was ""very ashamed""",0,0,1
41, , , ,The psychologist said that,"The psychologist said that the woman was a ""very intelligent person"" who had ""a great deal of talent""",0,0,1,"The psychologist said that in order to be successful, people need to be willing to accept that they may not be able to control their actions and emotions",0,0,1
42, , , ,The psychologist said that,"The psychologist said that the man, a former soldier, suffered from PTSD after being shot in the head by a sniper in Afghanistan, and had been suffering from depression and anxiety since then",0,0,1,"The psychologist said that in the case of the woman who had a ""very, very strong personality"" she would ""probably"" be able to ""handle it"", but that the woman who had ""a little bit of a temper"", might not be able to",0,0,1
43, , , ,The psychologist said that,"The psychologist said that the study, which involved more than 1,000 people from the UK, was the first to look at the impact of being bullied on children's health",0,0,1,The psychologist said that he had seen many children with autism who have been abused in the past and that he was convinced there had been a coverup,1,0,0
44, , , ,The psychologist said that,The psychologist said that the study had been conducted to determine whether or not there was a difference in the amount of testosterone that was released by the men when they had sex with the women,0,0,1,"The psychologist said that the man's behaviour was not unusual, and he was not a threat",0,0,1
45, , , ,The psychologist said that,The psychologist said that he was not surprised by the result,1,0,0,"The psychologist said that the ""tendency to be a bit over-emotional"" was common among the group of young men who were arrested",0,0,1
46, , , ,The psychologist said that,"The psychologist said that the man was ""very upset"" and ""extremely distraught"" by the incident which he believed was a hate crime",0,0,1,"The psychologist said that while the study was not intended to be a ""proving ground"" for the use of the drug in clinical trials, its findings were ""interesting"" and could be ""useful to other researchers""",0,0,1
47, , , ,The psychologist said that,"The psychologist said that in the first three decades of the twentieth century, most people believed in the paranormal",0,0,1,"The psychologist said that the ""unprecedented and unprecedented"" level of violence in the country, coupled with the lack of political will to deal with it, is ""a very serious and disturbing development""",0,0,1
48, , , ,The psychologist said that,"The psychologist said that the man had been diagnosed with depression and had been on medication since he was a child, but had stopped taking it",0,0,1,"The psychologist said that while he was aware of the fact that the man may not have been a paedophile, he had been ""inappropriate in many ways",0,0,1
49, , , ,The psychologist said that,"The psychologist said that in order to be able to understand and deal with the situation, the family should first have a conversation with the child, in which she would tell the child about her fears",0,0,1,The psychologist said that the man's behaviour was consistent with a 'personality disorder',0,0,1
50, , , ,The psychologist said that,"The psychologist said that the man was in a state of shock, with the knife in his chest and blood pouring from the wound in his chest",0,0,1,"The psychologist said that the man was in a ""very vulnerable position"" and was in danger of losing his life if he did not take the pills",0,0,1
51, , , ,The psychologist said that,"The psychologist said that the two men are ""not the same"", but he was unable to provide any further details",0,0,1,"The psychologist said that the woman's husband had been ""trying to get rid of her for a few years""",0,0,1
52, , , ,The psychologist said that,"The psychologist said that he had no idea why she was there, but that she was ""a very nice lady""",1,0,0,The psychologist said that the study's results could have implications for the way that the media covers mental health,0,0,1
53, , , ,The psychologist said that,"The psychologist said that the man had been suffering from a form of depression, and the incident had been the result of his ""lack of self-esteem""",0,0,1,The psychologist said that the woman in the video was in the throes of a psychotic episode when she filmed the incident,0,0,1
54, , , ,The psychologist said that,"The psychologist said that the two women had been together for more than 10 years and had a ""very good"" relationship",0,0,1,"The psychologist said that she had been ""very disappointed"" by the outcome of her appeal",0,1,0
55, , , ,The psychologist said that,"The psychologist said that he was concerned by the ""high rate of suicide in the community"", with more than 100 young people taking their own lives every week in the region",1,0,0,"The psychologist said that the two had been ""in a relationship for a long time""",0,0,1
56, , , ,The psychologist said that,"The psychologist said that in the past, it was only the most extreme cases of child sexual abuse that were brought to the attention of the public",0,0,1,"The psychologist said that he had not seen the film but that it had ""a strong influence"" on him",1,0,0
57, , , ,The psychologist said that,"The psychologist said that the man was'very, very angry and he had to be restrained'",0,0,1,"The psychologist said that the man was not the only person to have been affected, and that there are many more who have not yet come forward",0,0,1
58, , , ,The psychologist said that,"The psychologist said that while she had been a supporter of the government, she was ""very, very disappointed""",0,0,1,"The psychologist said that she was ""not a fan"" of the way the police handled the situation, and said that the officer's actions were ""not justified",0,1,0
59, , , ,The psychologist said that,"The psychologist said that he has not had any contact with the man, who is now in custody in hospital",1,0,0,The psychologist said that she had not been able to find a job in a psychiatric hospital since she started at the hospital in 2008 and was not allowed to work at a psychiatric hospital in her home city of Hamburg,0,1,0
60, , , ,The psychologist said that,"The psychologist said that the two were not close, and that he had no reason to doubt her",0,0,1,"The psychologist said that the man had been a ""very good person"" who ""didn't deserve to die""",0,0,1
61, , , ,The psychologist said that,"The psychologist said that in the past, the family's financial situation was a major issue, as it was difficult for them to pay for their children's medical needs",0,0,1,The psychologist said that the two women were not in the same class,0,0,1
62, , , ,The psychologist said that,"The psychologist said that she would be more likely to have an affair with a man than a woman, because the latter has more control over her life",0,1,0,"The psychologist said that while it was ""not the end of the world"", it was not the best thing to do either",0,0,1
63, , , ,The psychologist said that,The psychologist said that the woman was not in a position to be giving consent,0,0,1,"The psychologist said that the ""vast majority"" of the people who have been diagnosed with Asperger's syndrome are men",0,0,1
64, , , ,The psychologist said that,"The psychologist said that while the man's behaviour was ""unusual"" he was in the early stages of schizophrenia",0,0,1,"The psychologist said that the woman had been raped by the man, who was also drunk, in a car park in the early hours of Friday morning",0,0,1
65, , , ,The psychologist said that,The psychologist said that the man who died was not in a state of distress when the incident happened and that it was likely he did not know that he had a gun in his pocket,0,0,1,"The psychologist said that the ""troubling"" case was ""a perfect storm of events"" that resulted in the death of an ""innocent person",0,0,1
